GalaxyID	Class1.1	Class1.2	Class1.3	Class2.1	Class2.2	Class3.1	Class3.2	Class4.1	Class4.2	Class5.1	Class5.2	Class5.3	Class5.4	Class6.1	Class6.2	Class7.1	Class7.2	Class7.3	Class8.1	Class8.2	Class8.3	Class8.4	Class8.5	Class8.6	Class8.7	Class9.1	Class9.2	Class9.3	Class10.1	Class10.2	Class10.3	Class11.1	Class11.2	Class11.3	Class11.4	Class11.5	Class11.6
107709	0.049151	0.894433	0.056416	0.059978888	0.834454112	0.042677321	0.791776791	0.703662609	0.130791503	0.051508349	0.253258492	0.443245335	0.086441936	0.863386	0.136614	0.011973626	0.037177374	0	0	0.038891222	0	0.196184611	0.432125556	0.196184611	0	0.029989444	0.029989444	0	0.156519896	0.314648365	0.232494348	0.093967808	0.111750066	0.047337495	0	0.093967808	0.356640135
107720	0.238374	0.759295	0.002331	0.759295	0	0	0	0	0	0	0	0	0	0.459258	0.540742	0	0.019785042	0.218588958	0	0	0	0	0	0	0.459258	0.041761225	0.166285605	0.55124817	0	0	0	0	0	0	0	0	0
107736	0.456254	0.543746	0	0.051333972	0.492412028	0	0.492412028	0	0.492412028	0	0	0.302006637	0.19040539	0.145363	0.854637	0	0.237654496	0.218599504	0	0	0.096957121	0	0.048405879	0	0	0.036740237	0.014593735	0	0	0	0	0	0	0	0	0	0
107745	0.101762	0.893293	0.004945	0	0.893293	0.089317687	0.803975313	0.832016673	0.061276327	0.032743655	0.336018415	0.493653364	0.030878459	0.214883	0.785117	0.087568949	0.014193051	0	0	0	0.0859532	0	0.1289298	0	0	0	0	0	0.305811888	0.493880937	0.032323848	0.165028011	0.619869062	0	0	0	0.0471196
107747	0.068602	0.926582	0.004816	0	0.926582	0.201566795	0.725015205	0.926582	0	0.017256663	0.744336293	0.139346814	0.02564223	0.133632	0.866368	0	0.068602	0	0	0.033408	0.033408	0	0.033408	0.033408	0	0	0	0	0.464776311	0.422133154	0.039672535	0.049705565	0.238700495	0.098891317	0.13701646	0	0.402268163
107794	0.513059	0.465837	0.021104	0.0931674	0.3726696	0	0.3726696	0	0.3726696	0	0.283568771	0.089100829	0	0.107601	0.892399	0	0.203077474	0.309981526	0	0	0	0	0.0538005	0	0.0538005	0.0931674	0	0	0	0	0	0	0	0	0	0	0
107810	0.127639	0.87203	3.31E-04	0.87203	0	0	0	0	0	0	0	0	0	0	1	0	0	0.127639	0	0	0	0	0	0	0	0.398943261	0.033099643	0.439987097	0	0	0	0	0	0	0	0	0
107823	0.481767	0.46091	0.057323	0	0.46091	0	0.46091	0.402215877	0.058694123	0.066997417	0.129711597	0	0.264200987	0.214998	0.785002	0.452388367	0.029378633	0	0	0	0.126753361	0.04459983	0.043644809	0	0	0	0	0	0.402215877	0	0	0.402215877	0	0	0	0	0
107828	0.846241	0.127001	0.026757	0.0635005	0.0635005	0	0.0635005	0	0.0635005	0	0.0635005	0	0	0.277365	0.722635	0.817715908	0.028525092	0	0	0	0.092454908	0	0.061636605	0.12327321	0	0.0635005	0	0	0	0	0	0	0	0	0	0	0
107831	0.277214	0.722786	0	0.040265685	0.682520315	0.247432042	0.435088273	0.276363396	0.406156919	0	0.423178976	0.259341339	0	0.237997	0.762003	0.016328736	0.260885264	0	0.169273462	0	0	0	0.068723538	0	0	0.040265685	0	0	0.276363396	0	0	0	0	0	0.180030301	0	0.096333094
107849	0.93292	0.055065	0.012014	0	0.055065	0.004289784	0.050775216	0	0.055065	0	0.024573913	0.024741861	0.005749227	0.037489	0.962511	0.93292	0	0	0.001312115	0	0	0	0.036176885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107859	0.090346	0.906937	0.002717	0.116442548	0.790494452	0.267402139	0.523092312	0	0.790494452	0.226510652	0.192543105	0.325336687	0.046104008	0.975768	0.024232	0	0.066081233	0.024264767	0	0	0.071378405	0.621930129	0.245076818	0.037382648	0	0.080201435	0.018231293	0.01800982	0	0	0	0	0	0	0	0	0
107888	0.819854	0.154756	0.02539	0	0.154756	0.046639744	0.108116256	0.08016887	0.07458713	0	0	0.154756	0	0.073715	0.926285	0.625364955	0.172974437	0.021514609	0	0	0.027228036	0	0.027228036	0.019258855	0	0	0	0	0.08016887	0	0	0	0	0	0	0	0.08016887
107943	0.147465	0.852535	0	0	0.852535	0	0.852535	0.244500218	0.608034782	0.028455913	0.319824243	0.464174616	0.040079375	0.22216	0.77784	0.024626655	0.122838345	0	0.17284048	0.02465976	0	0	0.02465976	0	0	0	0	0	0.217238443	0.019186666	0.008075109	0.0164622	0.039289473	0.018752922	0.007043807	0.007364591	0.155587469
107946	0.297693	0.687195	0.015112	0.687195	0	0	0	0	0	0	0	0	0	0	1	0	0	0.297693	0	0	0	0	0	0	0	0.627035201	0	0.060159799	0	0	0	0	0	0	0	0	0
107951	0.233584	0.678596	0.08782	0.028501032	0.650094968	0.078294838	0.57180013	0.57645026	0.073644708	0.028039246	0.31872206	0.251521743	0.051811919	0.177318	0.822682	0.040780496	0.192803504	0	0	0	0.025356474	0.126605052	0.025356474	0	0	0.028501032	0	0	0.033976555	0.271236564	0.271236564	0	0.271236564	0.06795311	0	0.033976555	0.203283455
107954	0.555599	0.413157	0.031244	0	0.413157	0.26333429	0.14982271	0.162590501	0.250566499	0.063888946	0.137324711	0.088497816	0.123445941	0.141651	0.858349	0.454731113	0.100867887	0	0	0	0.0708255	0.03541275	0.03541275	0	0	0	0	0	0	0.162590501	0	0	0.162590501	0	0	0	0
107961	0.831674	0.167761	5.65E-04	0	0.167761	0	0.167761	0.124870887	0.042890113	0	0	0.102152693	0.065608307	0.085754	0.914246	0.034173485	0.782296683	0.015203832	0	0	0	0.042877	0	0.042877	0	0	0	0	0.124870887	0	0	0	0.124870887	0	0	0	0
107966	0.574175	0.363025	0.0628	0	0.363025	0	0.363025	0	0.363025	0	0.078565507	0.284459493	0	0.026467	0.973533	0.416938899	0.157236101	0	0	0	0	0	0.026467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107967	0.935834	0.030653	0.033513	0	0.030653	0	0.030653	0	0.030653	0	0	0.030653	0	0.315752	0.684248	0.811099494	0.124734506	0	0	0.024288591	0	0	0.145731547	0.145731547	0	0	0	0	0	0	0	0	0	0	0	0	0
107972	0.125805	0.817731	0.056464	0	0.817731	0.279620662	0.538110338	0.589319924	0.228411076	0.065896035	0.467329178	0.284505787	0	0	1	0.093784105	0.032020895	0	0	0	0	0	0	0	0	0	0	0	0.28616904	0.244854767	0.058295527	0.102584098	0.17891694	0.057017292	0.058012064	0	0.192789531
107975	0.966195	0	0.033805	0	0	0	0	0	0	0	0	0	0	0.132698	0.867302	0.966195	0	0	0.044232622	0	0.044232622	0	0.044232622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985	0.400963	0.458897	0.140139	0	0.458897	0	0.458897	0	0.458897	0	0.275998553	0.115727858	0.067170589	0.862278	0.137722	0.315615219	0.085347781	0	0	0	0.032767426	0	0.506750433	0.32276014	0	0	0	0	0	0	0	0	0	0	0	0	0
107987	0.196581	0.797625	0.005794	0.042408126	0.755216874	0.104646626	0.650570248	0	0.755216874	0.024466761	0.272037425	0.344483114	0.114229573	0.038443	0.961557	0	0.184936524	0.011644476	0	0	0	0.038443	0	0	0	0.042408126	0	0	0	0	0	0	0	0	0	0	0
108012	0.133602	0.850094	0.016304	0.110119477	0.739974523	0.182424439	0.557550084	0.705118024	0.0348565	0	0.23526232	0.504712203	0	0.081522	0.918478	0	0.121444218	0.012157782	0.054375174	0	0	0	0.027146826	0	0	0.110119477	0	0	0.393999503	0.31111852	0	0	0.078268101	0.208714935	0	0.026089367	0.392045621
108017	0.585131	0.364188	0.050682	0.1456752	0.2185128	0.177223932	0.041288868	0	0.2185128	0	0	0.2185128	0	0.346559	0.653441	0.062081814	0.471204824	0.051844362	0	0.043319875	0.08663975	0	0.216599375	0	0	0.1456752	0	0	0	0	0	0	0	0	0	0	0
108038	0.062583	0.937417	0	0.087289459	0.850127541	0.692064178	0.158063364	0.656726926	0.193400615	0	0.142791672	0.707335869	0	0.549534	0.450466	0.008334053	0.054248947	0	0.518760096	0	0	0	0.030773904	0	0	0.087289459	0	0	0.229854424	0.361199809	0.065672693	0.032836346	0.591054233	0	0	0	0.032836346
108041	0.418891	0.550917	0.030192	0.161294174	0.389622826	0.151943162	0.237679665	0.173254751	0.216368075	0	0.081779883	0.198925441	0.108917503	0.384125	0.615875	0	0.409470141	0.009420859	0	0	0.031962657	0.096272481	0.218511043	0.03737882	0	0.161294174	0	0	0.173254751	0	0	0	0	0	0	0.173254751	0
108051	0.486999	0.513001	0	0	0.513001	0.166311846	0.346689154	0.382522274	0.130478726	0	0	0.376196458	0.136804542	0.205981	0.794019	0.392283051	0.094715949	0	0.086718001	0	0.119262999	0	0	0	0	0	0	0	0.382522274	0	0	0	0	0	0	0	0.382522274
108066	0.605449	0.366132	0.02842	0.082965145	0.283166855	0	0.283166855	0	0.283166855	0	0.067047398	0.156379462	0.059739995	0.06671	0.93329	0.539525897	0.065923103	0	0	0	0.022236644	0	0.022236644	0.022236644	0	0.082965145	0	0	0	0	0	0	0	0	0	0	0
108088	0.495232	0.504768	0	0.188893776	0.315874224	0	0.315874224	0	0.315874224	0.09763767	0.218236554	0	0	0.046759	0.953241	0	0.322896216	0.172335784	0	0	0.046759	0	0	0	0	0.109197414	0	0.079696362	0	0	0	0	0	0	0	0	0
108103	0.572209	0.203328	0.224463	0	0.203328	0	0.203328	0	0.203328	0.076388906	0.126939094	0	0	0.758767	0.241233	0.259747409	0.312461591	0	0	0.078911768	0.039455884	0.117608885	0.314129538	0.196520653	0.012140272	0	0	0	0	0	0	0	0	0	0	0	0
108105	0.235309	0.748994	0.015697	0.20971832	0.53927568	0.273362617	0.265913063	0.205909476	0.333366204	0	0.107650751	0.375622768	0.056002162	0.161084	0.838916	0	0.206976385	0.028332615	0.138048988	0	0	0.023035012	0	0	0	0.20971832	0	0	0.205909476	0	0	0	0	0	0.102954738	0	0.102954738
108111	0.528648	0.471352	0	0	0.471352	0	0.471352	0.371258989	0.100093011	0	0.15717421	0.207006957	0.107170833	0	1	0.296807305	0.231840695	0	0	0	0	0	0	0	0	0	0	0	0.242839391	0.128419598	0	0	0.107434184	0.263824805	0	0	0
108146	0.868443	0.074572	0.056984	0	0.074572	0	0.074572	0.059354614	0.015217386	0	0.03955105	0.03502095	0	0.141563	0.858437	0.657659726	0.210783274	0	0	0	0.0341508	0.0341508	0.073261401	0	0	0	0	0	0.059354614	0	0	0	0	0	0	0	0.059354614
108160	0.743262	0.255729	0.001009	0	0.255729	0.125729674	0.129999326	0.255729	0	0	0.142246188	0.113482812	0	0.15962	0.84038	0	0.657126853	0.086135147	0.052261025	0.070323145	0	0	0.037035831	0	0	0	0	0	0	0.255729	0	0	0.255729	0	0	0	0
108182	0.612172	0.387828	0	0	0.387828	0	0.387828	0	0.387828	0	0	0.333667044	0.054160956	0.147265	0.852735	0.585296425	0.026875575	0	0	0.03681625	0	0	0.0736325	0.03681625	0	0	0	0	0	0	0	0	0	0	0	0	0
108195	0.826714	0.141043	0.032243	0	0.141043	0	0.141043	0	0.141043	0	0.053074763	0.087968237	0	0.15661	0.84339	0.708954378	0.117759622	0	0	0	0	0	0.15661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108207	0.619626	0.366287	0.014087	0	0.366287	0	0.366287	0	0.366287	0.366287	0	0	0	0.160135	0.839865	0.149863984	0.469762016	0	0	0.040042237	0.041668088	0	0.078424835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108225	0.20783	0.791963	2.08E-04	0	0.791963	0.393826569	0.398136431	0.471655149	0.320307851	0.06541852	0.352572424	0.253540619	0.120431438	0.171135	0.828865	0.007479386	0.18108789	0.019262724	0	0	0.076723414	0.073266145	0.021145612	0	0	0	0	0	0	0.323213954	0.148441195	0	0.471655149	0	0	0	0
108251	0.052716	0.907273	0.040011	0	0.907273	0.193746335	0.713526665	0.883735617	0.023537383	0.404292643	0.502980357	0	0	0.104293	0.895707	0.0316296	0.0210864	0	0	0	0.0521465	0.0521465	0	0	0	0	0	0	0.187351951	0.455123843	0.241259823	0	0.722895734	0.080419941	0	0	0.080419941
108272	0	0.973	0.027	0.039956245	0.933043755	0.263827452	0.669216303	0.863973325	0.06907043	0	0.54240446	0.363574495	0.0270648	0.39751	0.60249	0	0	0	0.14191107	0	0.11368786	0.02822321	0.05684393	0.05684393	0	0.039956245	0	0	0.158785338	0.546158145	0.159029842	0.078542951	0.418608036	0.235628853	0	0	0.131192621
108305	0.750804	0.22086	0.028336	0	0.22086	0.22086	0	0	0.22086	0	0	0.22086	0	0.103991	0.896009	0.094035949	0.656768051	0	0	0	0.0519955	0.0519955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108326	0.155539	0.84383	6.32E-04	0.629838931	0.213991069	0.044125814	0.169865254	0.213991069	0	0	0.10245978	0.111531289	0	0.08731	0.91269	0	0	0.155539	0.0218275	0	0	0	0.0218275	0	0.043655	0.387350943	0	0.242487988	0.030491373	0.050641842	0.132857853	0	0.183185343	0	0	0	0.030805726
108481	0.720761	0.248509	0.03073	0	0.248509	0.248509	0	0	0.248509	0	0	0	0.248509	0.176303	0.823697	0.63814305	0.060990075	0.021627875	0	0.0881515	0	0	0.0881515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108497	0.40684	0.560011	0.033149	0	0.560011	0	0.560011	0.253502979	0.306508021	0	0	0.560011	0	0.046795	0.953205	0.179560868	0.227279132	0	0	0	0	0.046795	0	0	0	0	0	0	0.253502979	0	0	0	0	0	0	0	0.253502979
108507	0.465061	0.525796	0.009142	0	0.525796	0	0.525796	0	0.525796	0.057655635	0.146141318	0.321999048	0	0.127707	0.872293	0.19757419	0.26748681	0	0	0.0638535	0.03192675	0	0.03192675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108545	0.497213	0.438698	0.064089	0	0.438698	0	0.438698	0.215163821	0.223534179	0.260656365	0.178041635	0	0	0.132372	0.867628	0.471257487	0.025955513	0	0	0	0	0.066186	0.066186	0	0	0	0	0	0.215163821	0	0	0	0	0	0	0	0.215163821
108551	0.733259	0.222444	0.044296	0.0444888	0.1779552	0	0.1779552	0	0.1779552	0	0	0.1334664	0.0444888	0.262058	0.737942	0.122250407	0.611008593	0	0.004979102	0.015985538	0.17688915	0	0.06420421	0	0	0	0	0.0444888	0	0	0	0	0	0	0	0	0
108574	0.017232	0.982768	0	0.067016915	0.915751085	0.207879159	0.707871925	0.89804229	0.017708794	0	0.505718042	0.349666731	0.060366311	0.246319	0.753681	0	0.017232	0	0	0	0.1231595	0.0985276	0.0246319	0	0	0.067016915	0	0	0.026368318	0.102281629	0.769392344	0.050979167	0.788340138	0.058722985	0	0	0
108580	0.910461	0.075289	0.01425	0	0.075289	0	0.075289	0.064820441	0.010468559	0.0376445	0	0	0.0376445	0.062809	0.937191	0.273065463	0.637395537	0	0	0	0	0.062809	0	0	0	0	0	0	0	0.064820441	0	0	0	0	0	0	0.064820441
108584	0.739	0.174	0.087	0.02175	0.15225	0.0435435	0.1087065	0	0.15225	0.1087065	0.02177175	0	0.02177175	0.405	0.595	0.021452431	0.543708904	0.173838665	0	0	0.04774221	0.30951558	0.023871105	0.023871105	0	0.02175	0	0	0	0	0	0	0	0	0	0	0
108601	0.408394	0.55891	0.032696	0	0.55891	0	0.55891	0.483832738	0.075077262	0.25595004	0.093597304	0.144349686	0.06501297	0.067613	0.932387	0.31141186	0.09698214	0	0	0	0	0	0.067613	0	0	0	0	0	0.38706619	0.096766548	0	0	0.193533095	0	0	0	0.290299643
108608	0.002814	0.995439	0.001747	0.031223935	0.964215065	0.408360507	0.555854557	0.956282468	0.007932597	0.019689272	0.233438396	0.684398889	0.026688509	0.02372	0.97628	0	0	0.002814	0	0	0	0	0	0.02372	0	0.031223935	0	0	0.087004491	0.175843133	0.693434843	0	0.939204219	0	0	0	0.017078249
108624	0.832	0.021	0.147	0	0.021	0	0.021	0	0.021	0	0.021	0	0	0.195	0.805	0.2496	0.5824	0	0	0.04875	0	0	0.0975	0.04875	0	0	0	0	0	0	0	0	0	0	0	0	0
108642	0.376843	0.623157	0	0.064631975	0.558525025	0.135232872	0.423292154	0.287054495	0.27147053	0.071218643	0.38531301	0.101993372	0	0.086204	0.913796	0	0.214231854	0.162611146	0.05983592	0	0.02636808	0	0	0	0	0.064631975	0	0	0.287054495	0	0	0	0	0	0	0	0.287054495
108645	0.938	0	0.062	0	0	0	0	0	0	0	0	0	0	0.033	0.967	0.250446	0.593754	0.0938	0	0	0	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108649	0.330461	0.659274	0.010265	0	0.659274	0	0.659274	0.303445363	0.355828637	0.04041943	0.426816625	0.192037946	0	0.114861	0.885139	0	0.330461	0	0.045556629	0	0	0	0.069304371	0	0	0	0	0	0.219012904	0.084432458	0	0	0.097954591	0	0	0	0.205490772
108661	0.764342	0.19969	0.035967	0.044806043	0.154883957	0	0.154883957	0	0.154883957	0	0	0.154883957	0	0.065936	0.934064	0.036981159	0.727360841	0	0	0	0.032968	0.032968	0	0	0	0.044806043	0	0	0	0	0	0	0	0	0	0	0
108672	0.854488	0.110783	0.034729	0	0.110783	0	0.110783	0	0.110783	0	0.110783	0	0	0.038264	0.961736	0.202925519	0.651562481	0	0	0	0.038264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108692	0.872665	0.127335	0	0	0.127335	0	0.127335	0.081303525	0.046031475	0	0.092613674	0.034721326	0	0.568887	0.431113	0.348956917	0.523708083	0	0	0.027279269	0.027279269	0	0.351789481	0.16253898	0	0	0	0	0.081303525	0	0	0	0	0	0	0.081303525	0
108715	0.800244	0.164972	0.034784	0	0.164972	0	0.164972	0	0.164972	0	0.164972	0	0	0.56846	0.43154	0.025583801	0.749355684	0.025303715	0	0.03183376	0	0	0.18929718	0.34732906	0	0	0	0	0	0	0	0	0	0	0	0	0
108717	0.849085	0.120211	0.030704	0	0.120211	0	0.120211	0	0.120211	0	0.076875415	0.043335585	0	0.030965	0.969035	0.832021788	0.017063212	0	0.030965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108742	0.065335	0.855481	0.079184	0	0.855481	0.312892176	0.542588824	0.698659356	0.156821644	0	0.162374571	0.693106429	0	0.94093	0.05907	0.007967669	0.057367331	0	0	0	0.001883742	0.066872836	0.067707441	0.804465981	0	0	0	0	0.179484191	0.408596951	0.110578912	0	0.308117859	0.101806545	0	0	0.288734952
108757	0.735361	0.244257	0.020382	0	0.244257	0	0.244257	0	0.244257	0	0.118512275	0.125744725	0	0	1	0.083028875	0.624281044	0.028050345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108764	0.260468	0.677817	0.061715	0	0.677817	0	0.677817	0.173830914	0.503986086	0.510912698	0.067176409	0	0.099727893	0.840182	0.159818	0.09141984	0.15901363	0.01003453	0	0	0.061526528	0.610403986	0.085654875	0.082596612	0	0	0	0	0	0.107911972	0.065918943	0	0.100366493	0	0	0	0.073464421
108772	0.007855	0.992145	0	0.013605284	0.978539716	0.089687079	0.888852637	0.978539716	0	0.018799705	0.396146147	0.5439624	0.019632442	0.229415	0.770585	0.004497553	0.003357447	0	0.041661535	0	0.079281924	0.067023592	0	0.041448179	0	0	0	0.013605284	0.717817594	0.260722122	0	0	0.051046503	0.670460186	0.135315407	0	0.121716641
108779	0.307584	0.691579	8.37E-04	0	0.691579	0.223317775	0.468261225	0.593145178	0.098433822	0.055097407	0.313434668	0.139759125	0.183288491	0.119638	0.880362	0	0.307584	0	0.039879293	0	0.039879293	0.039879293	0	0	0	0	0	0	0.355887107	0.237258071	0	0	0	0	0	0.118629036	0.474516142
108786	0.484253	0.426826	0.088922	0	0.426826	0	0.426826	0.154849485	0.271976515	0	0	0.35253224	0.07429376	0.826562	0.173438	0.202524774	0.281728226	0	0	0.035542166	0	0.071910894	0.503376258	0.215732682	0	0	0	0	0	0.154849485	0	0	0	0	0	0	0.154849485
108914	0.751445	0.211755	0.036801	0	0.211755	0	0.211755	0	0.211755	0.211755	0	0	0	0.157936	0.842064	0.498785896	0.252659104	0	0	0	0	0	0.157936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108917	0.520195	0.479805	0	0	0.479805	0.085178822	0.394626178	0.187971765	0.291833235	0	0.186843744	0.134992177	0.157969559	0.029523	0.970477	0.379170136	0.126380335	0.01464453	0	0	0.029523	0	0	0	0	0	0	0	0.131690011	0	0.056281754	0	0	0	0	0.152521042	0.035450723
108920	0.761686	0.227395	0.010919	0	0.227395	0	0.227395	0.143934213	0.083460787	0	0.142191458	0.085203542	0	0	1	0.155009956	0.587949994	0.018725289	0	0	0	0	0	0	0	0	0	0	0.143934213	0	0	0	0	0	0	0	0.143934213
108928	0.801002	0.135185	0.063813	0	0.135185	0.043658807	0.091526193	0	0.135185	0	0.048682417	0.029688789	0.056813794	0.036717	0.963283	0.102937568	0.698064432	0	0	0	0.0183585	0	0.0183585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108929	0.077416	0.910802	0.011782	0	0.910802	0.693937311	0.216864689	0.858576613	0.052225387	0	0.224621078	0.554811395	0.131369526	0.15334	0.84666	0.077416	0	0	0.02560778	0.05106222	0	0	0.05106222	0.02560778	0	0	0	0	0.101210728	0.403985195	0.353379831	0	0.807920593	0	0	0	0.05065602
108947	0.275739	0.709347	0.014914	0	0.709347	0.364686642	0.344660358	0.251283337	0.458063663	0	0.549239579	0.160107421	0	0.061648	0.938352	0.004750983	0.26136638	0.009621637	0.015781888	0	0.045866112	0	0	0	0	0	0	0	0.138249308	0.11303403	0	0	0.121191189	0	0	0	0.130092148
108952	0.568549	0.431451	0	0.431451	0	0	0	0	0	0	0	0	0	0.114678	0.885322	0.004387493	0.151572889	0.412588618	0.03386384	0	0	0	0.040407023	0	0.040407023	0.350868897	0	0.080582103	0	0	0	0	0	0	0	0	0
108959	0.68	0.317	0.003	0.203831	0.113169	0	0.113169	0	0.113169	0	0.0226338	0.0679014	0.0226338	0	1	0	0.136	0.544	0	0	0	0	0	0	0	0.203831	0	0	0	0	0	0	0	0	0	0	0
108961	0.072409	0.926704	8.87E-04	0.029741638	0.896962362	0.069964858	0.826997504	0.734779906	0.162182456	0.027509836	0.432556511	0.436896015	0	0.321874	0.678126	0.03787121	0.03453779	0	0.221449312	0.019956188	0.019956188	0.060512312	0	0	0	0.029741638	0	0	0.534401752	0.163582581	0.036796308	0	0.185110163	0.095410436	0	0.032046691	0.422212617
108979	0.301	0.691	0.008	0.666124	0.024876	0.024876	0	0	0.024876	0	0	0.024876	0	0.09	0.91	0	0	0.301	0	0	0	0.0504	0.0252	0.0144	0	0.490443121	0.100484139	0.07519674	0	0	0	0	0	0	0	0	0
108985	0.392677	0.582283	0.02504	0.075801019	0.506481981	0	0.506481981	0.289872806	0.216609175	0.113892097	0.247870256	0.144720135	0	0.045429	0.954571	0.013410312	0.274372844	0.104893844	0	0	0	0.045429	0	0	0	0.075801019	0	0	0	0	0.289872806	0	0	0	0	0.289872806	0
108988	0.75689	0.207522	0.035588	0	0.207522	0.085360232	0.122161768	0	0.207522	0	0.068697045	0.138824955	0	0.036349	0.963651	0.042734009	0.714155991	0	0	0.036349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108991	0.715796	0.227161	0.057043	0.075644613	0.151516387	0.111072724	0.040443663	0.110137413	0.041378974	0	0	0.09218757	0.059328817	0.092638	0.907362	0	0.648345827	0.067450173	0	0	0.046319	0	0.046319	0	0	0	0.075644613	0	0	0.110137413	0	0	0	0	0	0	0.110137413
108994	0.828309	0.077348	0.094342	0	0.077348	0	0.077348	0.077348	0	0	0	0.077348	0	0.503904	0.496096	0.400969477	0.427339523	0	0	0.031242048	0.031242048	0	0.220709952	0.220709952	0	0	0	0	0.077348	0	0	0	0	0	0	0	0.077348
109011	0.024719	0.949936	0.025346	0.085366949	0.864569051	0.268392493	0.596176558	0.864569051	0	0.050188233	0.510815062	0.303565756	0	0	1	0	0	0.024719	0	0	0	0	0	0	0	0.085366949	0	0	0.25419627	0.538596259	0.071776523	0	0.345960764	0.22430293	0.040086609	0	0.254217884
109033	0.807	0.092	0.101	0.023	0.069	0	0.069	0	0.069	0	0.022977	0.046023	0	0.359	0.641	0.230802	0.530199	0.045999	0	0.076902826	0	0.051388337	0.205194348	0.025514489	0	0	0	0.023	0	0	0	0	0	0	0	0	0
109074	0.71696	0.28304	0	0.039205569	0.243834431	0.02948958	0.214344851	0.062267999	0.181566433	0	0.208231191	0.035603241	0	0.029912	0.970088	0.019973072	0.448360973	0.248625955	0.029912	0	0	0	0	0	0	0.039205569	0	0	0.062267999	0	0	0	0	0	0	0	0.062267999
109083	0.348968	0.643578	0.007454	0	0.643578	0.265441815	0.378136185	0.138422687	0.505155313	0.043318592	0.447398049	0.152861359	0	0.118955	0.881045	0.230916662	0.118051338	0	0.010881884	0	0.058131286	0.028010215	0.021931614	0	0	0	0	0	0	0.138422687	0	0	0.138422687	0	0	0	0
109096	0.175181	0.824819	0	0.185325282	0.639493718	0.097901372	0.541592346	0.246309958	0.39318376	0	0.183337733	0.398819618	0.057336367	0.164797	0.835203	0	0.111415116	0.063765884	0.137275901	0	0	0	0	0	0.027521099	0.148260225	0	0.037065056	0.229588714	0.016721244	0	0	0.100257759	0	0	0	0.146052199
109098	0.787819	0.191405	0.020776	0	0.191405	0.121321102	0.070083898	0	0.191405	0	0	0.13498072	0.05642428	0.031614	0.968386	0.722175557	0.065643443	0	0	0	0	0.031614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109112	0.244593	0.753746	0.001661	0	0.753746	0.061841091	0.691904909	0.486795548	0.266950452	0.026300459	0.443781525	0.28366477	0	0.127753	0.872247	0.011705732	0.232887268	0	0.063886081	0	0	0.032488354	0.031378564	0	0	0	0	0	0.246317574	0.0997152	0.140762774	0	0.181768484	0	0	0	0.305027064
109124	0.395346	0.591345	0.013308	0	0.591345	0	0.591345	0.110881327	0.480463673	0.290028703	0.301316297	0	0	0.089963	0.910037	0	0.376062208	0.019283792	0	0	0	0	0.089963	0	0	0	0	0	0	0.110881327	0	0.110881327	0	0	0	0	0
109127	0.745751	0.21358	0.040669	0	0.21358	0	0.21358	0	0.21358	0	0	0.0946798	0.1189002	0.15661	0.84339	0.151172677	0.594578323	0	0	0.0391525	0.0391525	0	0.078305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109132	0.026	0.974	0	0.025324	0.948676	0.897447496	0.051228504	0.948676	0	0	0.38421378	0.56446222	0	0.718	0.282	0.026	0	0	0.692152	0	0	0	0.025848	0	0	0.025324	0	0	0.20511893	0.384597994	0.358958128	0	0.923061748	0	0	0	0.025614252
109135	0.428005	0.571208	7.87E-04	0.103352091	0.467855909	0.045161663	0.422694246	0.288741953	0.179113956	0.287307039	0.18054887	0	0	0.038531	0.961469	0	0.026788405	0.401216595	0	0	0.038531	0	0	0	0	0.063575488	0	0.039776602	0.23129934	0.057442613	0	0.037910663	0	0	0	0	0.25083129
109155	0.883	0.057	0.06	0	0.057	0.0285	0.0285	0	0.057	0	0	0.057	0	0.03	0.97	0	0.883	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109180	0.790008	0.173858	0.036134	0	0.173858	0	0.173858	0.121954433	0.051903567	0	0.046420086	0.092837912	0.034600002	0.277955	0.722045	0.311965469	0.478042531	0	0	0.099885631	0	0	0.044795506	0.133273585	0	0	0	0	0	0.121954433	0	0	0	0	0	0	0.121954433
